##FastQC	0.11.8
>>Basic Statistics	pass
#Measure	Value
Filename	HG01583.PJL.chr2:134800000-137500000.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	490571
Sequences flagged as poor quality	0
Sequence length	36-250
%GC	41
>>END_MODULE
>>Per base sequence quality	fail
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	19.515644014831697	23.0	15.0	27.0	2.0	28.0
2	21.63346182305925	23.0	19.0	29.0	2.0	31.0
3	19.384405111594447	22.0	15.0	27.0	2.0	29.0
4	22.023725413854468	26.0	19.0	29.0	2.0	31.0
5	24.043420830012373	28.0	23.0	30.0	2.0	31.0
6	22.797401395516655	27.0	19.0	31.0	2.0	31.0
7	20.470898198222073	24.0	10.0	31.0	2.0	32.0
8	21.50218011256271	26.0	16.0	31.0	2.0	32.0
9	22.986903017096402	28.0	18.0	31.0	2.0	32.0
10-14	22.74205650150539	27.0	19.4	30.4	2.0	31.4
15-19	23.377445058921133	28.2	22.2	30.0	2.0	31.0
20-24	22.078307930962083	26.2	18.0	30.0	2.0	31.0
25-29	23.331088873985625	28.2	21.8	30.0	2.0	31.0
30-34	22.545610319403306	26.8	19.8	30.0	2.0	30.2
35-39	22.27617797816284	27.0	18.8	30.0	2.0	30.8
40-44	21.8758757788455	26.6	16.8	30.0	2.0	31.0
45-49	21.665981761390988	26.0	16.2	30.0	2.0	31.0
50-54	21.473593286349445	26.0	15.6	30.0	2.0	31.0
55-59	21.709109013919125	26.2	16.4	30.0	2.0	31.0
60-64	21.783242102504452	26.6	16.2	30.0	2.0	31.6
65-69	21.634161576489127	26.4	15.0	30.0	2.0	32.0
70-74	21.455107880729532	26.0	13.2	30.4	2.0	32.2
75-79	21.367805525243664	26.2	10.0	30.6	2.0	32.8
80-84	21.085873973888418	25.8	3.2	31.4	2.0	33.0
85-89	20.67835603209384	25.8	2.0	32.0	2.0	33.0
90-94	20.44350424834277	25.4	2.0	32.0	2.0	33.0
95-99	20.62455317702487	26.4	2.0	32.0	2.0	33.2
100-104	20.822196246710238	26.8	2.0	32.0	2.0	33.4
105-109	21.150525829423202	28.0	2.0	32.0	2.0	33.0
110-114	21.179851546555533	28.0	2.0	32.0	2.0	33.0
115-119	21.20838353808879	28.2	2.0	32.0	2.0	33.0
120-124	21.100000595649306	28.2	2.0	32.0	2.0	33.0
125-129	20.97196784322852	27.8	2.0	32.0	2.0	33.0
130-134	20.97303412911602	28.2	2.0	32.0	2.0	33.0
135-139	20.72863478068386	27.4	2.0	32.0	2.0	33.0
140-144	20.705849533299297	27.8	2.0	32.0	2.0	33.0
145-149	20.3328791561119	27.2	2.0	32.0	2.0	33.0
150-154	20.03781076134515	26.8	2.0	32.0	2.0	33.0
155-159	20.017663203777854	26.8	2.0	32.0	2.0	33.0
160-164	19.567212258245007	25.6	2.0	32.0	2.0	33.0
165-169	19.138190887760835	24.8	2.0	32.0	2.0	33.0
170-174	18.819967123966922	24.4	2.0	32.0	2.0	33.0
175-179	18.66014493493573	24.0	2.0	32.0	2.0	33.2
180-184	18.515819184402012	24.2	2.0	32.0	2.0	33.0
185-189	18.200409034436184	23.4	2.0	32.0	2.0	33.0
190-194	17.923767554508512	22.6	2.0	32.0	2.0	33.0
195-199	17.63551673716679	21.8	2.0	32.0	2.0	33.6
200-204	17.278001706755827	20.6	2.0	32.0	2.0	33.4
205-209	17.122854219209426	20.2	2.0	32.0	2.0	33.2
210-214	16.791593153887565	19.8	2.0	31.4	2.0	33.0
215-219	16.63987765516392	19.0	2.0	31.2	2.0	33.0
220-224	16.450741753202266	18.4	2.0	31.0	2.0	33.0
225-229	16.08713938293908	16.2	2.0	31.0	2.0	33.4
230-234	15.776635461984583	13.6	2.0	31.0	2.0	33.0
235-239	15.233508714818157	5.8	2.0	31.0	2.0	34.0
240-244	14.642493386503057	2.0	2.0	31.0	2.0	33.8
245-249	11.977323795978117	2.0	2.0	26.6	2.0	29.0
250	9.675940325778889	2.0	2.0	21.0	2.0	29.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1112	1	1.7742702115270994
1112	2	1.555016927382745
1112	3	1.9190757970524253
1112	4	2.170229069941726
1112	5	1.6298979976825834
1112	6	1.824001268875243
1112	7	0.870324759343891
1112	8	-1.0745706549660738
1112	9	0.4680060023671295
1112	10-14	0.9041004357849651
1112	15-19	1.5861189008950092
1112	20-24	1.3192513769250702
1112	25-29	1.3658511709556933
1112	30-34	1.3306086489572806
1112	35-39	1.7706551029338655
1112	40-44	1.1592522921526225
1112	45-49	1.6514334039090564
1112	50-54	1.7494095640382028
1112	55-59	0.9981541426536538
1112	60-64	1.7816184514301696
1112	65-69	1.626977977558493
1112	70-74	2.0065349623508055
1112	75-79	1.9144463856966354
1112	80-84	1.9343766988269557
1112	85-89	2.1548572013205494
1112	90-94	2.346007958476843
1112	95-99	2.190591367892022
1112	100-104	1.9180746106131075
1112	105-109	1.9453473044022758
1112	110-114	1.0452532488420694
1112	115-119	0.14826188185545064
1112	120-124	1.0940592477537407
1112	125-129	0.9859388464953085
1112	130-134	1.694852385744884
1112	135-139	1.9865293012989547
1112	140-144	1.8041501907125728
1112	145-149	1.7466156912853386
1112	150-154	2.156765206629508
1112	155-159	2.296444615932728
1112	160-164	2.1745791915813477
1112	165-169	2.4790138723882222
1112	170-174	2.61091997178551
1112	175-179	2.525895909429842
1112	180-184	2.7722351108069567
1112	185-189	2.3087836236524097
1112	190-194	2.539205010834042
1112	195-199	2.973274650918505
1112	200-204	2.7784387499220813
1112	205-209	2.937260281733206
1112	210-214	2.739096539365381
1112	215-219	2.7426655915096383
1112	220-224	2.760652585692082
1112	225-229	2.880182929564155
1112	230-234	3.0619093262612385
1112	235-239	3.2809303151660334
1112	240-244	3.0293184843254615
1112	245-249	2.5477468957396994
1112	250	2.027071848305374
1113	1	-0.7600033322858586
1113	2	-0.9761677742067683
1113	3	-0.12399256551034199
1113	4	0.8640529448598571
1113	5	1.6293964019323717
1113	6	1.0624463740284256
1113	7	1.6608968383933025
1113	8	1.5664895053366514
1113	9	-1.267816770599719
1113	10-14	1.2164885513443053
1113	15-19	1.1630844805109852
1113	20-24	0.509355906360689
1113	25-29	1.2643372874090737
1113	30-34	0.8001150059687063
1113	35-39	1.273119679358345
1113	40-44	0.452512456613654
1113	45-49	0.5978746730242719
1113	50-54	1.2733920783583663
1113	55-59	0.9068803493422912
1113	60-64	1.2139357718173045
1113	65-69	0.6541039118780354
1113	70-74	1.3084431053549679
1113	75-79	1.341408586688388
1113	80-84	1.619307255104438
1113	85-89	1.819692220500741
1113	90-94	1.7606535148063038
1113	95-99	1.3861521155555714
1113	100-104	2.0408322437049122
1113	105-109	1.3332325975109178
1113	110-114	0.5634531178554028
1113	115-119	1.7866433129367145
1113	120-124	1.5950660777725538
1113	125-129	1.966470174138692
1113	130-134	2.1816931371265937
1113	135-139	1.9918763730941258
1113	140-144	1.4588724112643519
1113	145-149	1.711140949823431
1113	150-154	1.5690379659443145
1113	155-159	2.174130505862472
1113	160-164	1.99103850071484
1113	165-169	2.237458054274164
1113	170-174	2.291014124774957
1113	175-179	2.2289714516338286
1113	180-184	2.426341154601964
1113	185-189	2.776761611745087
1113	190-194	3.067280177382681
1113	195-199	3.1153284967460237
1113	200-204	3.227595832200457
1113	205-209	3.2288558942724137
1113	210-214	3.1780853511489013
1113	215-219	2.8054514785065052
1113	220-224	3.2476058319285706
1113	225-229	3.548603584356167
1113	230-234	3.7747939115701197
1113	235-239	3.8024365299910183
1113	240-244	3.787910078324092
1113	245-249	3.043263881638426
1113	250	2.794111390975587
1114	1	3.7125448495279834
1114	2	2.5418004499049083
1114	3	2.455541442233123
1114	4	2.3409502604274657
1114	5	1.8848817528468373
1114	6	0.7441909925124826
1114	7	0.3576999147728728
1114	8	1.7065151418330942
1114	9	2.441422632265649
1114	10-14	2.168079016668198
1114	15-19	2.028588115928496
1114	20-24	1.9871798595370826
1114	25-29	1.9665240280412526
1114	30-34	1.797734917458346
1114	35-39	1.5714583198124537
1114	40-44	2.2450220165920776
1114	45-49	1.8399166175787869
1114	50-54	2.015832892424548
1114	55-59	2.0093630793188524
1114	60-64	2.118574449986177
1114	65-69	2.123503387690455
1114	70-74	2.2844961351878297
1114	75-79	2.675205079692063
1114	80-84	2.328343045945001
1114	85-89	2.830543094385412
1114	90-94	2.542590526364215
1114	95-99	3.263405334439696
1114	100-104	3.0413177617101326
1114	105-109	3.34853811102856
1114	110-114	3.2716902148683005
1114	115-119	2.684167982693765
1114	120-124	2.207099238127171
1114	125-129	2.8564454447063703
1114	130-134	2.431399773494139
1114	135-139	2.395018872867361
1114	140-144	2.9194604971470213
1114	145-149	1.954343021244295
1114	150-154	2.7583435450004465
1114	155-159	3.232502122808498
1114	160-164	3.2444921951635557
1114	165-169	3.0260890226733643
1114	170-174	3.610543779854577
1114	175-179	3.0364833434427787
1114	180-184	3.1897019863942297
1114	185-189	3.806334795821016
1114	190-194	3.5058670437792863
1114	195-199	3.7937307206703466
1114	200-204	4.012376643014907
1114	205-209	4.000991363926907
1114	210-214	3.9917515608319967
1114	215-219	4.051228694602546
1114	220-224	4.43634376555487
1114	225-229	4.146442473090255
1114	230-234	4.521061100841196
1114	235-239	4.598165503121118
1114	240-244	4.370534667659324
1114	245-249	3.9534956556690712
1114	250	3.679163036071838
1115	1	3.381260876562134
1115	2	-1.9156975981259663
1115	3	0.8699494609720269
1115	4	1.2712351235906993
1115	5	1.2228496659556143
1115	6	-2.303258020064664
1115	7	0.07235311078041207
1115	8	-0.6285011950295321
1115	9	0.5680482371274209
1115	10-14	-1.2349585954146143
1115	15-19	-1.6508197287494646
1115	20-24	0.06500922013664834
1115	25-29	0.607004883824299
1115	30-34	0.4992848058106816
1115	35-39	-0.6853148887274756
1115	40-44	-0.8775019665190413
1115	45-49	0.6874989111052052
1115	50-54	0.14246844362581612
1115	55-59	0.22303258234999745
1115	60-64	0.9066062683262359
1115	65-69	0.7698140417120065
1115	70-74	0.5474404508369233
1115	75-79	0.15188323111155455
1115	80-84	-0.3786729500273438
1115	85-89	-0.46196387176334497
1115	90-94	-0.345561288323772
1115	95-99	-0.4345215197522059
1115	100-104	-0.6660975104806006
1115	105-109	-0.8211777099800486
1115	110-114	-0.9213645722093062
1115	115-119	-0.8108188483592862
1115	120-124	-0.6822188630684565
1115	125-129	-0.6562439785675238
1115	130-134	-1.0460879175750684
1115	135-139	-0.622232392901541
1115	140-144	-0.49259954942962025
1115	145-149	-0.36552950231250136
1115	150-154	-0.7487346171116123
1115	155-159	-0.4105893432790495
1115	160-164	-0.2854185129541058
1115	165-169	0.05346567012680836
1115	170-174	0.2626867472953762
1115	175-179	0.4760685948687673
1115	180-184	0.7332065584737926
1115	185-189	0.9456451230935556
1115	190-194	1.0377493923881644
1115	195-199	0.9125444996661258
1115	200-204	1.1210826837001875
1115	205-209	1.2255101460359406
1115	210-214	1.1463085379924465
1115	215-219	1.936982160529766
1115	220-224	2.0404994072059885
1115	225-229	2.2114115976870448
1115	230-234	2.352340546023063
1115	235-239	2.545264441119416
1115	240-244	2.830439245077873
1115	245-249	2.6554434975120795
1115	250	3.038467153758516
1116	1	-0.7132451707857328
1116	2	-2.828994890668053
1116	3	-2.547769082716094
1116	4	-3.1566963521711138
1116	5	-4.144940973060535
1116	6	-4.217564234833141
1116	7	-2.5319047059613737
1116	8	-4.604049263850676
1116	9	-7.659154450399468
1116	10-14	-5.374783944654279
1116	15-19	-5.319555648167643
1116	20-24	-4.521090470726286
1116	25-29	-6.379565454137154
1116	30-34	-7.181436394889239
1116	35-39	-5.504395339965882
1116	40-44	-5.573615691572613
1116	45-49	-5.579581496147487
1116	50-54	-5.227124509863419
1116	55-59	-4.620607290146424
1116	60-64	-4.984529373981967
1116	65-69	-5.062647137462406
1116	70-74	-5.132613716710409
1116	75-79	-5.488028365137614
1116	80-84	-5.629285289399338
1116	85-89	-5.561612959764139
1116	90-94	-5.3292151543489545
1116	95-99	-5.411000909355456
1116	100-104	-5.763055033182418
1116	105-109	-6.118445225614023
1116	110-114	-6.2842952040575675
1116	115-119	-6.394405882360026
1116	120-124	-6.339711023248837
1116	125-129	-6.129905108742674
1116	130-134	-6.20650064140127
1116	135-139	-5.99496724625304
1116	140-144	-5.935588878408154
1116	145-149	-5.516242175589992
1116	150-154	-5.224854477754256
1116	155-159	-5.2072155744840565
1116	160-164	-4.775228804364151
1116	165-169	-4.338836376250718
1116	170-174	-3.982341733472026
1116	175-179	-3.818335095985219
1116	180-184	-3.7358832728627043
1116	185-189	-3.3548292954524825
1116	190-194	-3.08779406743583
1116	195-199	-2.9059620596675924
1116	200-204	-2.651051333323471
1116	205-209	-2.4988096008798966
1116	210-214	-2.3553870192602417
1116	215-219	-2.185980743640167
1116	220-224	-2.095846814067821
1116	225-229	-1.9883806473887837
1116	230-234	-1.7627064029845965
1116	235-239	-1.3439906100711791
1116	240-244	-1.1323566389683997
1116	245-249	-0.7111470221909464
1116	250	-0.4748269988539846
1201	1	-2.9585581099905127
1201	2	0.9282184539089222
1201	3	1.8346102204963017
1201	4	1.9517659029570318
1201	5	1.7291744298454859
1201	6	2.0319173377917714
1201	7	2.129674035776052
1201	8	2.936453482532709
1201	9	2.345535704165254
1201	10-14	1.3013475352459452
1201	15-19	1.768753969212625
1201	20-24	1.8736119351656697
1201	25-29	1.6002143755464147
1201	30-34	1.3797907178459532
1201	35-39	1.417555043042782
1201	40-44	2.017715389496523
1201	45-49	1.4303479128718273
1201	50-54	1.786280881781284
1201	55-59	1.627669303454244
1201	60-64	1.7057977346871276
1201	65-69	1.596726365374142
1201	70-74	2.0357987198894136
1201	75-79	2.237185149154719
1201	80-84	2.5314298486800126
1201	85-89	2.3251536621754596
1201	90-94	3.0052054179807257
1201	95-99	3.0719941423812074
1201	100-104	3.0327858798861946
1201	105-109	3.079628387946485
1201	110-114	3.144611522225162
1201	115-119	3.019057671358542
1201	120-124	3.0762624244856482
1201	125-129	3.041222223833504
1201	130-134	2.9214714325586613
1201	135-139	2.654580077254714
1201	140-144	2.6209192705733138
1201	145-149	2.5590748479135357
1201	150-154	2.3442317255822296
1201	155-159	2.1571368146734216
1201	160-164	1.8993067855736925
1201	165-169	1.7820006654803286
1201	170-174	1.7693168942360344
1201	175-179	1.622637245047006
1201	180-184	1.5700203141400308
1201	185-189	1.192175426971783
1201	190-194	1.1115349987455403
1201	195-199	0.9270783112035694
1201	200-204	0.7693850263832438
1201	205-209	0.7649921419564194
1201	210-214	0.47652485547112633
1201	215-219	0.08576150815877881
1201	220-224	0.19096329459103245
1201	225-229	-0.30037181702756754
1201	230-234	-0.5539380647459069
1201	235-239	-0.5778972341356017
1201	240-244	-0.8510253036284237
1201	245-249	-0.44575808068017153
1201	250	-0.2782546569169728
1202	1	0.896574830245779
1202	2	0.7609427028127875
1202	3	1.7550469469914738
1202	4	2.1998511747771587
1202	5	1.8911671294718282
1202	6	2.097067773006355
1202	7	2.733849071953941
1202	8	2.8922991811439083
1202	9	2.469279197545241
1202	10-14	2.1852016141677346
1202	15-19	1.8194427529876513
1202	20-24	1.8383865523280214
1202	25-29	1.5231185419430986
1202	30-34	1.6600892124138689
1202	35-39	1.633708739666904
1202	40-44	1.927894443039797
1202	45-49	1.7905902507192941
1202	50-54	1.1612462158057753
1202	55-59	1.6241923385089976
1202	60-64	1.6633359104576648
1202	65-69	1.670371584493342
1202	70-74	1.3401595052195496
1202	75-79	1.071423901611574
1202	80-84	2.175343108145661
1202	85-89	2.5660945032303424
1202	90-94	2.399812644918672
1202	95-99	2.443253564830936
1202	100-104	2.7378382568273842
1202	105-109	2.849449972694295
1202	110-114	2.7098963478533094
1202	115-119	2.7532293747445244
1202	120-124	2.51918047218825
1202	125-129	2.4432421107510294
1202	130-134	2.202690503979948
1202	135-139	2.0544945700586617
1202	140-144	2.206649696513889
1202	145-149	1.8705107569372856
1202	150-154	1.794405543403773
1202	155-159	1.6462931898765731
1202	160-164	1.5916935649901873
1202	165-169	1.4773797186946531
1202	170-174	1.4043463998112422
1202	175-179	0.8643057223159794
1202	180-184	0.8643416859102793
1202	185-189	0.6274730465367178
1202	190-194	0.4592701525308591
1202	195-199	0.19079340641227915
1202	200-204	-0.05686450648136088
1202	205-209	0.06328220913700378
1202	210-214	-0.08436540648421342
1202	215-219	-0.34439267984322086
1202	220-224	-0.21652865063904514
1202	225-229	-0.4861321752685068
1202	230-234	-0.6607678279826246
1202	235-239	-0.8083951503452997
1202	240-244	-0.7585939345249741
1202	245-249	-0.8544124802772668
1202	250	-0.556080399776171
1203	1	1.256553057094795
1203	2	0.8852605908171434
1203	3	1.925768863028761
1203	4	2.0165280476083467
1203	5	1.7406398109714551
1203	6	1.6198819527709354
1203	7	-0.6302456412528379
1203	8	0.6426495927925444
1203	9	1.1606039577003742
1203	10-14	0.9886798750372989
1203	15-19	1.1902177410804597
1203	20-24	0.7110204231860209
1203	25-29	1.1705690420451589
1203	30-34	1.3594142447333901
1203	35-39	1.2516647851183578
1203	40-44	1.3343488214843795
1203	45-49	1.0075202364306683
1203	50-54	1.0193560341360417
1203	55-59	0.2974140844435418
1203	60-64	0.5872537168127039
1203	65-69	0.9057053260732566
1203	70-74	0.6108678130374763
1203	75-79	0.455783975095958
1203	80-84	-1.1059809715985054
1203	85-89	0.7905375868528459
1203	90-94	0.8156553339028179
1203	95-99	0.26721627830988126
1203	100-104	0.5893004599980962
1203	105-109	1.5274658004611652
1203	110-114	1.5006327664286658
1203	115-119	1.4521509500636114
1203	120-124	1.4373425999155955
1203	125-129	1.3397197118249018
1203	130-134	1.4001905780298856
1203	135-139	1.2183285797147718
1203	140-144	1.082411670389071
1203	145-149	0.941136627024072
1203	150-154	0.8669152439458188
1203	155-159	0.7955541714825678
1203	160-164	0.1630214285013345
1203	165-169	-0.439992397060216
1203	170-174	-0.8915334615672741
1203	175-179	-0.6971053733269201
1203	180-184	-0.9480039199663288
1203	185-189	-1.0976595028545937
1203	190-194	-0.831402517117553
1203	195-199	-0.9846575577179308
1203	200-204	-1.1884482865826609
1203	205-209	-1.4907001965974196
1203	210-214	-1.5322252034661172
1203	215-219	-1.9192130387192066
1203	220-224	-1.8001772528679467
1203	225-229	-1.8906457905971568
1203	230-234	-2.013888780263139
1203	235-239	-2.4326619082076366
1203	240-244	-2.638449896563973
1203	245-249	-2.3127302696175924
1203	250	-1.6822204873835185
1204	1	1.1088349164189069
1204	2	0.7926961954358447
1204	3	1.7089182095583872
1204	4	2.1653035837078285
1204	5	1.5028527281139503
1204	6	1.5867008843785975
1204	7	2.0744026690292756
1204	8	-2.1217627068310208
1204	9	-0.2730762013318966
1204	10-14	0.9232144095718304
1204	15-19	1.611264139591647
1204	20-24	1.667189268087263
1204	25-29	1.5142479322029274
1204	30-34	0.20507680870581524
1204	35-39	0.39352072556584616
1204	40-44	0.8254032562007829
1204	45-49	-0.054971833103657275
1204	50-54	-1.3918312094455665
1204	55-59	-0.35862787300686705
1204	60-64	-0.6048792612357694
1204	65-69	0.3879326237935139
1204	70-74	0.29294707539843046
1204	75-79	-0.1047244206237039
1204	80-84	-0.32544550655599735
1204	85-89	-0.5109808329754273
1204	90-94	0.04114702277478699
1204	95-99	-0.003637674234216348
1204	100-104	0.5690407636820609
1204	105-109	0.9494995875265175
1204	110-114	1.0524632625941344
1204	115-119	0.7357075050487367
1204	120-124	0.6936340562070527
1204	125-129	0.5466289758770273
1204	130-134	-0.2190300554764626
1204	135-139	-0.29899035369438565
1204	140-144	-0.2686120427399068
1204	145-149	-0.38807431241242796
1204	150-154	-0.4521957202779312
1204	155-159	-0.3428478775961743
1204	160-164	-0.49559213838290717
1204	165-169	-0.303094107379966
1204	170-174	-0.5140634128190271
1204	175-179	-0.9372574017496298
1204	180-184	-0.42405751715272544
1204	185-189	-0.5724786427440982
1204	190-194	-0.668759677039386
1204	195-199	-0.7715404633319523
1204	200-204	-0.9203059843445445
1204	205-209	-1.7789240983995036
1204	210-214	-1.9044357648917796
1204	215-219	-2.011583480952943
1204	220-224	-2.5627518816924493
1204	225-229	-2.4858633416740528
1204	230-234	-2.530054960719033
1204	235-239	-2.826290897210116
1204	240-244	-2.5189997693008497
1204	245-249	-2.4124709409905947
1204	250	-2.0100358838201515
1205	1	-0.03678415397892465
1205	2	-1.2927830891584833
1205	3	0.9292934520575251
1205	4	1.3097267679540217
1205	5	1.2188829175954652
1205	6	0.9371088144325448
1205	7	1.317778788511589
1205	8	0.060171439704895135
1205	9	1.124582519335675
1205	10-14	0.6541666007010143
1205	15-19	1.2048063543727991
1205	20-24	0.5177247593307186
1205	25-29	1.2516525935013867
1205	30-34	0.9957542117725957
1205	35-39	0.9237048920332
1205	40-44	0.48979773917933755
1205	45-49	0.04962834229297641
1205	50-54	0.5301624656454607
1205	55-59	0.1342526181037158
1205	60-64	0.06390279515690622
1205	65-69	-0.05359917349049681
1205	70-74	0.05797404927496075
1205	75-79	0.40260769024822807
1205	80-84	-0.3604424504024948
1205	85-89	-0.1986047400683617
1205	90-94	-0.05525468867117311
1205	95-99	0.3699279267650155
1205	100-104	-0.40893101340475724
1205	105-109	1.1218932200971459
1205	110-114	1.1763783281021247
1205	115-119	1.194791036626743
1205	120-124	0.7222712606197348
1205	125-129	0.17868791812799145
1205	130-134	0.15317597625689672
1205	135-139	0.055186172428033586
1205	140-144	0.44989263846087724
1205	145-149	0.46448485507793436
1205	150-154	0.6326801143927874
1205	155-159	0.5545325557356762
1205	160-164	0.4722171778069786
1205	165-169	-0.5463503248467134
1205	170-174	-0.842427073449894
1205	175-179	-0.7666923797271181
1205	180-184	-1.355134701272931
1205	185-189	-1.2511916849582043
1205	190-194	-1.1087006984201686
1205	195-199	-1.1843673434811315
1205	200-204	-1.367149915602221
1205	205-209	-1.6324127515207216
1205	210-214	-1.951627471710033
1205	215-219	-1.8711298032640187
1205	220-224	-2.0692244885355233
1205	225-229	-2.391205245622144
1205	230-234	-2.901638006774437
1205	235-239	-3.1547820480134767
1205	240-244	-2.7144496905060755
1205	245-249	-2.2048748002105967
1205	250	-1.8569851975856082
1206	1	0.14541366384102972
1206	2	0.24122906565546387
1206	3	1.2364246316431249
1206	4	1.137462489601674
1206	5	1.4264299197634287
1206	6	1.5986043541133945
1206	7	1.4842899659647664
1206	8	-1.373607925543709
1206	9	0.8030752513255806
1206	10-14	1.0335593931095879
1206	15-19	0.935857106052083
1206	20-24	-0.14492495456912735
1206	25-29	0.678414508417692
1206	30-34	1.0493340177220638
1206	35-39	0.5817574562724559
1206	40-44	0.46519756858545946
1206	45-49	-0.2622305978925432
1206	50-54	-0.1934656752366557
1206	55-59	0.24474236470071986
1206	60-64	0.7702627482435886
1206	65-69	0.9505226234317057
1206	70-74	8.064407879153634E-4
1206	75-79	0.8914675544839312
1206	80-84	1.5806609010564365
1206	85-89	1.115979259647311
1206	90-94	0.5073017317005792
1206	95-99	1.171393079410997
1206	100-104	1.760924514903163
1206	105-109	1.55690850246555
1206	110-114	1.588905427650758
1206	115-119	1.6709873632201635
1206	120-124	1.5290975317307698
1206	125-129	1.1923288926612798
1206	130-134	0.978263623744926
1206	135-139	0.8225047821698084
1206	140-144	0.9465451272936107
1206	145-149	1.0588656277995483
1206	150-154	0.941011063923483
1206	155-159	0.737753844751829
1206	160-164	0.7083467117636069
1206	165-169	0.3506169073168941
1206	170-174	0.3546706580075849
1206	175-179	0.31257700299334346
1206	180-184	-0.18375069369324848
1206	185-189	-0.08528104948346282
1206	190-194	-0.2316770642691246
1206	195-199	-0.8309144778023807
1206	200-204	-0.7895227254353543
1206	205-209	-0.7535400252938409
1206	210-214	-0.9009672105925404
1206	215-219	-1.158930880087084
1206	220-224	-0.8342364808636038
1206	225-229	-1.0195272176544137
1206	230-234	-1.3317177180092106
1206	235-239	-1.3372003837452517
1206	240-244	-1.7011425512500846
1206	245-249	-1.169841570361223
1206	250	-0.7113878651721333
1207	1	0.1377924453764372
1207	2	0.6114435141831649
1207	3	1.5626290632692417
1207	4	2.128624047028289
1207	5	1.6924709177321375
1207	6	1.8580436557213709
1207	7	2.293621888248495
1207	8	2.376306791238477
1207	9	1.1080906798349837
1207	10-14	1.717637403994825
1207	15-19	1.5898999182274238
1207	20-24	1.2855075864055827
1207	25-29	1.3586923766473653
1207	30-34	1.1872303908593942
1207	35-39	0.40214363418876076
1207	40-44	0.6964457272432512
1207	45-49	0.7389792608474401
1207	50-54	0.4560881384737847
1207	55-59	0.6207801064011136
1207	60-64	1.3002258438693346
1207	65-69	1.1115276473885345
1207	70-74	1.2430972255485777
1207	75-79	1.426850010950723
1207	80-84	1.9240611429506522
1207	85-89	2.137331359924392
1207	90-94	1.6991754119887403
1207	95-99	1.4315129402978428
1207	100-104	2.008996183018926
1207	105-109	2.3518532298286168
1207	110-114	2.3044376596716276
1207	115-119	2.2774337673935534
1207	120-124	2.1808426565599817
1207	125-129	2.1850813457726908
1207	130-134	2.118901432712761
1207	135-139	2.016421686902138
1207	140-144	2.243573446757029
1207	145-149	1.978599201268679
1207	150-154	1.9296351455464276
1207	155-159	2.0301181715473042
1207	160-164	1.8803380220697719
1207	165-169	1.7414966220208505
1207	170-174	1.262003171166711
1207	175-179	1.742325188747234
1207	180-184	1.8923596560747207
1207	185-189	1.7534938436801006
1207	190-194	1.8295736311581372
1207	195-199	1.6927676227530135
1207	200-204	1.7185231841761848
1207	205-209	1.8154920296926065
1207	210-214	1.748484170992736
1207	215-219	1.6073103883146551
1207	220-224	1.5487583111108023
1207	225-229	1.382183850093158
1207	230-234	1.4683018754645705
1207	235-239	1.203106424183824
1207	240-244	1.0319387504827553
1207	245-249	1.1798440834345207
1207	250	1.327122065264403
1208	1	-0.7565368492086115
1208	2	0.3708318758733178
1208	3	-1.259531058123617
1208	4	0.9149406888436538
1208	5	1.3611586043226396
1208	6	1.5043141498179509
1208	7	1.9969351759607612
1208	8	1.7913614147329966
1208	9	1.6914445854395304
1208	10-14	1.3769151691549446
1208	15-19	1.3062458220413582
1208	20-24	1.3566303715948642
1208	25-29	0.803783503579929
1208	30-34	1.1781795789952874
1208	35-39	-0.4207669636579041
1208	40-44	0.05947159563996962
1208	45-49	0.8454751612052291
1208	50-54	0.17306207258326722
1208	55-59	0.14163479375196175
1208	60-64	0.7403009573459833
1208	65-69	-0.5824843404853439
1208	70-74	0.39975029805842865
1208	75-79	1.2454733474768744
1208	80-84	1.5170481379836858
1208	85-89	1.2965804367341782
1208	90-94	1.6179371120968469
1208	95-99	1.0759219365274433
1208	100-104	1.073609782829088
1208	105-109	1.331939316257806
1208	110-114	1.7910046172480207
1208	115-119	2.081362367071886
1208	120-124	1.614900847294816
1208	125-129	1.9857655549112998
1208	130-134	2.063415510687271
1208	135-139	1.726125410650436
1208	140-144	2.0278465172323656
1208	145-149	1.7936133253760254
1208	150-154	1.4019954554847835
1208	155-159	1.825489226367317
1208	160-164	1.4651965169943324
1208	165-169	1.1075007536522499
1208	170-174	1.181043190486239
1208	175-179	1.61049085955025
1208	180-184	1.8825320515905801
1208	185-189	1.566407682255555
1208	190-194	1.521404462902062
1208	195-199	0.7823951838849439
1208	200-204	0.5805459949345746
1208	205-209	0.5507616051045439
1208	210-214	1.1005812663924637
1208	215-219	1.1485634284017792
1208	220-224	1.7015809942648126
1208	225-229	1.3207360257439102
1208	230-234	1.5258838052065382
1208	235-239	1.5328005727915563
1208	240-244	1.2002582604313687
1208	245-249	1.1231291544520197
1208	250	1.4069767623263534
1209	1	0.5451896384879156
1209	2	1.1122095863778085
1209	3	1.7763325626870277
1209	4	2.015122790669892
1209	5	1.7856559394885885
1209	6	1.6188759165536304
1209	7	2.1108677054943144
1209	8	2.175657162017419
1209	9	1.7462288179731225
1209	10-14	1.6646435938581625
